"";"id";"likes_count";"from_id";"from_name";"message";"created_time";"type";"link";"story";"comments_count";"shares_count";"love_count";"haha_count";"wow_count";"sad_count";"angry_count"
"175";"132197036871908_1210243645659422";5;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej w Gdańsku w ramach cyklu wykładów otwartych „Spotkania z historią” zaprasza na promocję książki Pavla Poliana „Wbrew ich woli. Historia i geografia migracji przymusowych w Związku Radzieckim” wydanej nakładem Muzeum. 

15 października 2015 r., godz. 17.00 
Hotel Scandic w Gdańsku
ul. Podwale Grodzkie 9

W spotkaniu udział weźmie Autor. 

Prowadzenie: dr hab. Rafał Wnuk, Muzeum II Wojny Światowej w Gdańsku

Zapewniamy tłumaczenie symultanicznie. 

W czasie spotkania będzie możliwość zakupu książki w promocyjnej cenie. 

Wstęp wolny 

Pavel Polian - (ur. 1952 r.), rosyjski geograf, socjolog i historyk dziejów najnowszych, pracownik naukowy na Wydziale Geografii Ekonomicznej i Społecznej Instytutu Geografii Rosyj¬skiej Akademii Nauk w Moskwie. Prowadził wykłady na licznych uniwersytetach i szkołach wyższych w Austrii (Innsbruck), Niemczech (Hanower, Fryburg Bryzgowijski, Konstancja, Berlin), Szwajcarii (Bazylea), Francji (Paryż), Włoszech (Mediolan, Turyn) oraz Stanach Zjednoczonych (Princeton, Waszyngton, Boston, Hanover, Stanford). Zasiada w Kolegium Programowym Muzeum II Wojny Światowej. 

____________________
Niniejsze opracowanie jest studium historyczno-geograficznym o migracjach przymusowych w ZSRR, dokony­wanych z upoważnienia władz państwowych zarówno w obrębie Związku Radzieckiego, jak i poza jego granicami.

Wewnętrzne migracje przymusowe, począwszy od deportacji Kozaków w 1919 r., po deportację „pasożytów” w połowie lat pięćdziesiątych ubiegłego wieku stanowią wielkie zjawisko historyczne, które dotknęło około 6 mln ludzi. Były one częścią totalitarnego państwowego systemu migracji w ZSRR, uwarunkowaną skomplikowanym połączeniem czynników politycznych i ekonomicznych.

fragment Wstępu";"2015-10-08T09:00:22+0000";"event";"https://www.facebook.com/events/1210243645659422/";"Muzeum II Wojny Światowej added an event.";0;0;0;0;0;0;0
"957";"132197036871908_922016014556669";1;"132197036871908";"Muzeum II Wojny Światowej";"Przypominamy, że jutro kolejna odsłona wykładów otwartych ""Spotkania z historią"". Zapraszamy na promocję książki Pavla Poliana ""Wbrew ich woli. Historia i geografia migracji przymusowych w Związku Radzieckim"".";"2015-10-14T10:05:55+0000";"event";"https://www.facebook.com/events/1210243645659422/";"Muzeum II Wojny Światowej shared their event.";0;0;0;0;0;0;0
"958";"132197036871908_922030777888526";227;"132197036871908";"Muzeum II Wojny Światowej";"Teren przyszłego Muzeum, powstającego przy ul. Wałowej, zajmuje powierzchnię 1,7
ha i dotyka od strony zachodniej Kanału Raduni, a od południowej otwiera się 
na szeroką panoramę Motławy. Od sierpnia 2012 r. trwały prace budowlane wykonywane przez firmę Soletanche Polska, która wygrała przetarg na wykonanie tzw. suchego wykopu.
Jesienią 2014 r. prace na budowie rozpoczął Generalny Wykonawca budynku Muzeum – konsorcjum firm Warbud S. A., Hochtief Polska S.A. oraz  Hochtief Solutions AG.";"2015-10-14T11:04:29+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.356312021127074.85843.132197036871908/922028884555382/?type=3";"Muzeum II Wojny Światowej added 18 new photos to the album: Dziennik budowy — at Budowa Muzeum II WOJNY Światowej.";12;33;1;0;0;0;0
"959";"132197036871908_922035874554683";32;"132197036871908";"Muzeum II Wojny Światowej";NA;"2015-10-14T11:26:08+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.261706550587622.61653.132197036871908/922035811221356/?type=3";"Muzeum II Wojny Światowej updated their cover photo.";0;5;0;0;0;0;0
"960";"132197036871908_922554711169466";19;"132197036871908";"Muzeum II Wojny Światowej";"Zapraszamy młodzież, studentów i dorosłych do udziału w pierwszym, otwartym spotkaniu edukacyjnym z cyklu ""Historia na planszy: ALARM DLA MIASTA!"" 
Pierwsze spotkanie 24 października br. w Bibliotece Manhattan godz. 12-18. 
Więcej informacji o projekcie http://www.muzeum1939.pl/pl/edukacja/wydarzenia_specjalne/historia_na_planszy";"2015-10-15T08:24:39+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/922554711169466/?type=3";NA;1;8;0;0;0;0;0
"961";"132197036871908_924180347673569";4;"132197036871908";"Muzeum II Wojny Światowej";"Przypominamy, że trwa rejestracja na I Kongres Konspiracji Niepodległościowej w Toruniu. Organizatorzy pokrywają koszty noclegu, których liczba jest ograniczona i decyduje kolejność zgłoszeń za pośrednictwem formularza
http://www.historia.umk.pl/index.php?option=com_content&view=article&id=2536

Zapraszamy uczniów szkół ponadgimnazjalnych na warsztaty towarzyszące wydarzeniu prowadzone przez naszych pracowników 12 listopada ""Partyzancka dola"". Życie codzienne partyzantów polskich w czasie II wojny światowej. Zapisy za pomocą formularza: 
http://www.historia.umk.pl/index.php?option=com_content&view=article&id=2584";"2015-10-19T11:07:10+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/924180347673569/?type=3";NA;0;2;0;0;0;0;0
"962";"132197036871908_924237684334502";13;"132197036871908";"Muzeum II Wojny Światowej";"Zapraszamy do obejrzenia filmowej relacji z gry miejskiej ""Akcja N"" zorganizowanej przez nasze Muzeum.";"2015-10-19T14:11:08+0000";"video";"https://www.youtube.com/watch?v=37U6P3oYt8c";NA;0;6;0;0;0;0;0
"963";"132197036871908_927265624031708";8;"132197036871908";"Muzeum II Wojny Światowej";"Z głębokim żalem żegnamy zmarłego 23 października 2015 r. mjr. Kazimierza Śliwę „Strażaka 2”, najmłodszego z cichociemnych,  podoficera Polskich Sił Zbrojnych na Zachodzie i Armii Krajowej, wielokrotnie odznaczonego za męstwo, po wojnie założyciela Światowego Związku Żołnierzy Armii Krajowej w Gdańsku, a następnie prezesa i honorowego prezesa Okręgu Pomorskiego ŚZŻAK. 

Nabożeństwo żałobne zostanie odprawione 28 października, o godz. 11.00 w kościele parafialnym pw. NMP Matki Kościoła i św. Katarzyny w Gdańsku, przy ul. Marynarki Polskiej 148, zaś pogrzeb na cmentarzu Łostowickim o godz. 12.30.

Urodził się w 1925 roku w Katowicach, w wieku 15 lat został wywieziony razem z rodziną ze Lwowa, do przymusowej pracy w obwodzie archangielskim. W lipcu 1942 r., po podpisaniu układu Sikorski-Majski, wstąpił do Armii Polskiej w ZSRR. Z armią gen. Andersa trafił do Wielkiej Brytanii, gdzie odbył kurs cichociemnych i przeszkolenie z radiotelegrafii. Następnie został wysłany do Włoch, skąd przerzucano cichociemnych na teren Polski. We wrześniu 1944 r., w ramach operacji lotniczej „Przemek 1” – zrzut sprzętu oraz skoczków spadochronowych – znalazł się w Polsce, gdzie do stycznia 1945 r. uczestniczył w walkach w lasach koneckich. Po wkroczeniu Armii Czerwonej do Polski, został aresztowany przez UB i skazany na karę śmierci, później zamienioną na 10 lat więzienia (Rawicz, Kielce). W czerwcu 1948r., dzięki amnestii, został zwolniony z więzienia. W powojennej Polsce ukończył maturę i studia, zdobywając tytuł inżyniera elektryka. Uhonorowany najwyższymi odznaczeniami wojskowymi, w tym Orderem Virtuti Militari, był rzecznikiem środowisk kombatanckich, a także propagatorem dziejów AK i Polskiego Państwa Podziemnego.";"2015-10-27T12:39:17+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/927265624031708/?type=3";NA;1;4;0;0;0;0;0
"964";"132197036871908_928199917271612";20;"132197036871908";"Muzeum II Wojny Światowej";"Od 2011 roku Muzeum II Wojny Światowej w Gdańsku tuż przed dniem Wszystkich Świętych organizuje wyjątkowe lekcje historii na gdańskim Cmentarzu Srebrzysko. Uczniowie szkół podstawowych wspólnie z kombatantami i historykami odwiedzają groby żołnierzy Armii Krajowej. Jest to okazja, by przybliżyć dzieciom wojenne losy spoczywających tam bohaterów, przeprowadzić drobne prace porządkowe, oddać należny szacunek zmarłym.";"2015-10-29T15:18:01+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.928194163938854.1073741911.132197036871908/928194173938853/?type=3";"Muzeum II Wojny Światowej added 7 new photos to the album: Lekcja historii na Cmentarzu Srebszysko.";1;4;0;0;0;0;0
"965";"132197036871908_933948473363423";5;"132197036871908";"Muzeum II Wojny Światowej";"Zachęcamy do oddania swojego głosu na najlepszą książkę historyczną w ramach konkursu ""Historia zebrana"" organizowanego przez portal historyczny Histmag.org oraz wortal literacki Granice.pl. W konkursie biorą udział 2 publikacje Muzeum: ""Wbrew ich woli"" P.Poliana oraz ""Praca przymusowa pod znakiem swastyki"" M. Spoerera. Głosowanie potrwa do 10 grudnia.";"2015-11-12T08:46:28+0000";"link";"http://histmag.org/wybieramy-najlepsze-ksiazki-historyczne-ii-polrocza-2015-w-historii-zebranej-12189?linkwew";NA;0;2;0;0;0;0;0
"966";"132197036871908_935670739857863";14;"132197036871908";"Muzeum II Wojny Światowej";"W najbliższy weekend zapraszamy do udziału w Targach Gra i Zabawa w Gdańsku i do specjalnie na tę okazję przygotowanego stoiska Muzeum, gdzie za pomocą gier planszowych i multimedialnej prezentacji opowiemy dramatyczną historię miast, bombardowanych przez lotnictwo w trakcie II wojny światowej. Zapraszamy ! 
http://graizabawa.amberexpo.pl/title,TARGI_GRA_I_ZABAWA,pid,1353.html";"2015-11-16T12:20:01+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/935670739857863/?type=3";NA;0;5;0;0;0;0;0
"997";"132197036871908_996876217035672";4;"132197036871908";"Muzeum II Wojny Światowej";"Stowarzyszenie im. Bolesława Srockiego, Muzeum II Wojny Światowej, Europejskie Centrum Solidarności zapraszają do udziału w debacie pt. „Między buntem a obojętnością”. 

Udział wezmą: Janina Ochojska, Karol Modzelewski, Konrad Piasecki, Maciej Drygas oraz Tomasz Lipiński. Dyskusję poprowadzi ks. Krzysztof Niedałtowski.

Przed właściwą debatą odbędą się spotkania młodzieży z zaproszonymi panelistami oraz pokaz filmu Macieja Drygasa pt. „Usłyszcie mój krzyk”. Punktem wyjścia debaty jest jedno z haseł sformułowanych w latach 30. XX wieku w kręgu członków Związku Młodzieży Polskiej „Zet”: „Nie prosimy o nic, sięgamy po wszystko”.
Debata „Między buntem a obojętnością” jest kontynuacją rozpoczętego w październiku 2014 roku cyklu dyskusji opartych na hasłach „Zetu”.  Zeszłoroczna debata odwoływała się do naczelnego hasła wychowawczego „Zetu”: „Samodzielność w myśleniu, karność w działaniu”.

WSTĘP WOLNY

Paneliści:
Janina Ochojska – astronom, założycielka i prezes Polskiej Akcji Humanitarnej.
Karol Modzelewski – historyk mediewista, profesor nauk humanistycznych, działacz opozycji w okresie PRL, zdobywca literackiej nagrody Nike za autobiografię „Zajeździmy kobyłę historii. Wyznania poobijanego jeźdźca”.
Konrad Piasecki – historyk, dziennikarz radiowy i telewizyjny
Maciej Drygas – dokumentalista, reżyser, scenarzysta i producent filmowy i radiowy; autor m.in. dokumentu o samospaleniu Ryszarda Siwca na Stadionie Dziesięciolecia pt. „Usłyszcie mój krzyk”.
Tomasz Lipiński – jeden z najbardziej znanych polskich muzyków rockowych. Lider i współzałożyciel zespołów Brygada Kryzys, Tilt i Fotoness.
Ks. Krzysztof Niedałtowski – rektor kościoła św. Jana, duszpasterz środowisk twórczych Archidiecezji Gdańskiej, współtwórca Gdańskiego Areopagu.";"2015-11-17T11:45:38+0000";"event";"https://www.facebook.com/events/996876217035672/";"Muzeum II Wojny Światowej added an event.";0;0;0;0;0;0;0
"967";"132197036871908_936479833110287";10;"132197036871908";"Muzeum II Wojny Światowej";"Od dziś w Muzeum Ziemi Wieluńskiej w Wieluniu można oglądać naszą wystawę czasową ""Żołnierska dola. Życie codzienne żołnierzy w czasie II wojny światowej"". Będzie ona dostępna do 6 kwietnia 2016 r. Zapraszamy.";"2015-11-18T10:13:50+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/936479833110287/?type=3";NA;0;3;0;0;0;0;0
"968";"132197036871908_938129692945301";24;"132197036871908";"Muzeum II Wojny Światowej";"Zapraszamy do naszego stoiska na targach Gra i zabawa w AmberExpo, gdzie mozna zagrac w wielkoformatowe gry planszowe! Jestesmy do 18.00";"2015-11-22T09:35:33+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/938129692945301/?type=3";NA;1;7;0;0;0;0;0
"969";"132197036871908_938927329532204";9;"132197036871908";"Muzeum II Wojny Światowej";"Z przyjemnością informujemy, że publikacja ""Wbrew ich woli. Historia i geografia migracji przymusowych w Związku Radzieckim"" Pavla Polina, wydana przez Muzeum II Wojny Światowej decyzją jury zakwalifikowała się do drugiego etapu głosowania w konkursie ”Historia zebrana”. Plebiscyt na najlepszą książkę historyczną już po raz siódmy organizowany jest przez portal historyczny Histamag.org i serwis internetowy Granice.pl 

Więcej szczegółów można znaleźć na stronie: http://historiazebrana.pl";"2015-11-24T10:43:01+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/938927329532204/?type=3";NA;0;2;0;0;0;0;0
"970";"132197036871908_940235536068050";14;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej zostało wyróżnione prestiżową Nagrodą KLIO, za album Joanny Urbanek ""Codzienność w cieniu terroru. Okupacja niemiecka w Polsce 1939-1945"". Jury po rozpatrzeniu 160 propozycji książek wydanych w latach 2014-2015, nagrodziło w kategorii edytorskiej ex aequo czterech wydawców, w tym Muzeum II Wojny Światowej. Laureatów ogłoszono 26 listopada 2015 r., podczas Targów Książki Historycznej, w Arkadach Kubickiego na Zamku Królewskim w Warszawie.

Nagroda KLIO, zwana Noblem dla historyków, jest przeznaczona dla najlepszych wydawców publikacji historycznych za wybitny wkład w badanie dziejów. Nagroda wręczana jest w czterech kategoriach: autorskiej – za indywidualny udział autora w popularyzacji historii, edytorskiej – dla wydawcy za publikacje interesujących serii, dla monografii naukowych – za merytoryczny wkład w poznawanie historii oraz specjalnej, np. varsaviana – według uznania jury i sponsorów. Przyznawana corocznie, została ustanowiona w 1995 r. przez Porozumienie Wydawców Książek Historycznych. Gala wręczenia nagród  odbywa się cyklicznie w ramach Targów Książki Historycznej.

XXIV Targi Książki Historycznej trwają od 26 do 29 listopada 2015 r. W ich ofercie znajduje się ponad 220 wydawnictw historycznych, istnieje możliwość poznania autorów książek oraz wzięcia udziału w debatach i seminariach. Zaplanowano także m.in. spacery historyczne, lekcje muzealne i pokazy grup rekonstrukcyjnych. Dla gości wydarzenia przygotowano też katalog wydawnictw historycznych.";"2015-11-27T09:03:10+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/940235536068050/?type=3";NA;0;4;0;0;0;0;0
"971";"132197036871908_940389212719349";6;"132197036871908";"Muzeum II Wojny Światowej";"Przypominamy o jutrzejszej debacie, która odbędzie się w Europejskim Centrum Solidarności o godz. 18.00. Przed debatą o godz. 16.45 odbędzie się projekcja filmu ""Usłyszcie mój krzyk"" w reżyserii Macieja Drygasa.";"2015-11-27T14:58:30+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/940389212719349/?type=3";NA;0;2;0;0;0;0;0
"972";"132197036871908_942537912504479";53;"132197036871908";"Muzeum II Wojny Światowej";"Pod koniec listopada udało nam się jeszcze złapać słoneczna pogodę i zrobic zdjęcia budowy z lotu ptaka. Charakterystyczna wieża Muzeum pnie się do góry i osiągneła już wysokość 30,28 m, z docelowych 40,51 m. 
Zapraszamy do obejrzenia pięknych gdańskich krajobrazów.";"2015-12-02T12:30:31+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.942535479171389.1073741912.132197036871908/942535512504719/?type=3";"Muzeum II Wojny Światowej added 15 new photos to the album: Zdjęcia lotnicze budowy Muzeum. — at Miasto Gdańsk.";1;20;0;0;0;0;0
"973";"132197036871908_942545259170411";23;"132197036871908";"Muzeum II Wojny Światowej";NA;"2015-12-02T12:48:44+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.261706550587622.61653.132197036871908/942545179170419/?type=3";"Muzeum II Wojny Światowej updated their cover photo.";2;2;0;0;0;0;0
"974";"132197036871908_942928565798747";23;"132197036871908";"Muzeum II Wojny Światowej";"UWAGA KONKURS!!! 
Ukazała się gra planszowa Race to Berlin (wyd. Gry Leonardo), przedstawiająca rywalizację aliantów zachodnich z Sowietami o pierwszeństwo zdobycia niemieckiej stolicy w 1945 r. Gra uzyskała Rekomendację Muzeum II Wojny Światowej za walory edukacyjne, dużą grywalność i przystępność zasad. Mamy trzy egzemplarze do rozlosowania wśród osób, które wezmą udział w naszym konkursie i prawidłowo odpowiedzą na pytanie dostępne w formularzu poniżej. Zapraszamy do zabawy !
https://docs.google.com/forms/d/19t6ERiof_D4V3sJIZ5vLVppl6jUhMnDFcZxSE6Wg2Hg/viewform";"2015-12-03T08:14:27+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/942928565798747/?type=3";NA;7;6;0;0;0;0;0
"975";"132197036871908_945381062220164";1;"132197036871908";"Muzeum II Wojny Światowej";"Konkurs „Wygraj grę Race to Berlin”  został rozstrzygnięty. Nadesłano 126 prawidłowych odpowiedzi. Oprócz Józefa Grudnia, drugim obrońcą Westerplatte, który uczestniczył w zdobyciu niemieckiej stolicy w 1945 r., był Józef Kaczanowski. Nagrody – gry Race to Berlin, trafią do Renaty Jażdżewskiej, Izabeli Zielińskiej i Mariusza Konerta. Wszystkim dziękujemy za udział. 
W grę ""Race to Berlin"" będzie można zagrać 15 grudnia na spotkaniu w Gdańsku, w klubie Bifor. Warunkiem udziału jest wcześniejsze zgłoszenie na adres: edukacja@muzeum1939.pl.";"2015-12-08T10:21:14+0000";"status";NA;NA;0;1;0;0;0;0;0
